6,301,3,0,0,63.00,0,8,2,4,01:14:28
6,302,0,2,2,53.00,8,8,0,3,01:25:43
7,310,3,6,3,65.00,2,9,2,2,01:05:01
7,311,4,1,3,39.00,7,0,2,2,00:46:22
7,312,0,1,5,30.00,7,2,3,3,00:59:02
7,313,10,9,4,30.00,0,4,2,4,00:02:11
7,314,0,7,7,58.00,1,1,2,2,00:39:06
7,315,2,11,2,70.00,2,0,4,1,01:04:55
7,316,8,6,6,47.00,7,3,0,3,00:13:56
7,317,5,18,5,67.00,10,6,0,2,00:30:19
7,318,1,10,5,80.00,0,5,3,2,00:50:35
7,319,4,0,2,30.00,6,3,4,3,00:58:00
7,320,0,3,5,30.00,3,3,3,0,00:06:16
7,321,8,9,4,51.00,9,2,1,4,01:17:15
7,322,1,15,7,60.00,2,0,1,3,00:41:12
7,323,0,16,3,32.00,4,5,4,4,00:43:02
7,324,6,9,6,88.00,1,9,2,1,00:23:01
7,101,0,2,3,82.00,1,4,4,3,01:08:08
7,102,0,10,2,69.00,8,2,4,3,00:36:12
7,103,0,8,7,47.00,7,4,2,0,01:06:45
7,104,0,5,7,50.00,5,3,2,4,00:05:01
7,105,3,2,4,76.00,0,8,2,0,00:07:57
7,106,0,14,3,54.00,0,5,3,3,01:21:21
7,107,4,17,2,90.00,1,0,4,4,01:17:19
7,108,10,0,3,31.00,10,3,3,3,00:09:38
7,109,7,0,2,47.00,2,5,1,3,01:12:36
7,110,0,4,6,39.00,1,2,4,0,00:14:22
7,111,0,5,2,34.00,0,0,2,3,00:29:48
7,112,6,0,1,78.00,5,4,3,0,00:54:09
7,113,1,0,5,37.00,6,8,3,0,00:13:31
7,114,0,2,6,71.00,3,8,3,1,00:20:55
7,127,11,5,6,39.00,7,5,3,1,00:57:08
8,17,0,0,5,73.00,2,9,4,1,00:42:29
8,18,0,2,2,35.00,2,1,3,3,01:12:55
8,19,5,5,3,54.00,5,8,4,2,01:15:40
8,20,0,9,6,61.00,3,6,2,1,01:17:04
8,21,0,15,5,66.00,4,8,2,4,00:40:44
8,22,0,5,6,43.00,2,5,0,3,01:23:51
8,23,0,2,7,34.00,2,7,0,4,00:47:12
8,24,1,4,2,86.00,7,6,3,2,01:04:55
8,25,2,8,2,75.00,7,7,3,1,00:42:37
8,26,0,0,7,35.00,6,8,2,3,01:22:53
8,27,0,18,5,50.00,0,6,4,1,00:31:09
8,136,3,3,3,30.00,0,9,3,2,00:11:23
8,137,5,5,3,30.00,4,8,4,1,00:35:03
8,141,0,7,3,57.00,7,8,3,4,00:21:28
8,142,5,2,2,50.00,10,7,3,3,00:20:10
8,143,4,0,6,60.00,2,0,1,2,00:44:30
8,144,0,0,7,64.00,2,9,1,3,00:54:48
8,145,8,0,5,60.00,3,0,4,0,01:15:23
8,146,0,9,3,80.00,2,9,3,0,00:40:23
8,147,4,1,6,57.00,8,9,1,3,00:24:42
8,148,2,3,4,75.00,3,5,0,1,01:11:47
8,149,5,0,1,63.00,2,2,0,0,01:01:06
8,150,1,3,4,66.00,0,2,0,2,01:23:51
8,151,0,1,0,52.00,0,1,1,3,01:02:42
8,152,3,0,3,54.00,6,1,3,2,00:41:55
8,153,0,7,3,70.00,7,2,3,3,01:12:06
9,263,8,13,1,60.00,3,2,3,1,00:23:28
9,264,9,0,7,44.00,5,3,2,4,00:40:14
9,265,8,2,6,81.00,9,8,3,3,01:21:22
9,266,0,3,7,45.00,1,7,2,3,01:07:25
9,267,0,4,5,30.00,4,5,3,2,01:01:44
9,44,1,10,6,71.00,2,1,3,1,00:25:09
9,45,1,1,2,82.00,3,10,3,3,00:57:40
9,46,1,16,5,64.00,3,9,2,1,01:10:15
9,47,0,13,3,85.00,3,4,3,0,01:07:59
9,48,0,14,6,60.00,8,9,0,0,01:03:11
9,49,7,4,4,71.00,2,5,3,4,00:28:16
10,348,0,18,2,87.00,6,0,2,3,00:14:16
10,349,2,3,6,53.00,9,10,1,2,00:38:39
10,350,2,16,5,44.00,3,0,3,0,01:10:44
10,351,6,6,5,79.00,5,2,1,3,00:55:06
10,352,0,4,7,74.00,1,1,3,1,00:00:46
10,353,0,4,4,31.00,2,2,0,2,00:14:26
10,354,11,1,0,48.00,1,7,4,2,01:15:05
10,355,8,2,6,35.00,6,5,0,1,01:05:17
10,356,3,11,2,72.00,0,0,2,0,01:01:10
10,357,3,0,7,33.00,4,7,1,4,00:53:42
10,358,0,3,7,30.00,5,9,0,1,00:10:11
10,298,9,4,5,81.00,2,5,2,1,00:51:55
10,299,4,4,3,70.00,6,9,3,2,00:24:55
10,300,0,1,2,38.00,4,1,4,3,00:26:04
10,301,0,10,7,39.00,1,2,3,1,00:09:17
10,302,2,0,6,86.00,2,1,2,3,01:25:15
11,56,7,11,3,60.00,1,3,4,3,00:04:53
11,57,2,1,0,35.00,3,1,0,4,00:01:40
11,58,2,1,6,67.00,2,0,3,2,01:08:21
11,59,1,15,5,62.00,5,10,3,3,00:44:50
11,60,5,8,1,31.00,5,2,1,2,00:58:40
11,61,0,12,1,83.00,8,3,1,3,00:11:37
11,62,0,17,1,83.00,1,0,2,3,00:07:28
11,63,6,7,2,58.00,7,4,3,3,00:54:33
11,64,1,12,3,61.00,3,8,1,1,01:06:59
11,65,11,3,3,66.00,0,5,2,2,00:52:21
11,66,0,0,7,84.00,1,4,2,2,01:20:51
11,67,0,13,3,47.00,2,3,2,1,01:18:44
11,68,0,0,1,44.00,9,1,0,1,00:46:47
11,310,5,2,3,73.00,0,9,3,3,00:21:59
11,311,9,12,6,76.00,5,2,2,1,00:10:04
11,312,5,0,3,65.00,6,5,2,2,00:14:44
11,313,1,14,7,55.00,9,3,1,1,00:50:40
11,314,1,11,3,76.00,2,3,2,1,00:30:18
11,315,0,17,5,72.00,2,0,2,0,01:19:16
11,316,8,4,4,56.00,0,1,3,4,01:28:13
11,317,2,3,5,90.00,1,2,1,1,00:11:05
11,318,1,1,4,32.00,3,5,2,0,01:14:08
11,319,0,3,5,62.00,0,6,3,4,00:05:18
11,320,11,0,6,59.00,3,9,2,3,00:11:42
11,321,2,16,2,55.00,8,2,3,1,00:42:07
11,322,0,3,1,81.00,0,1,1,3,01:29:36
11,323,8,4,6,54.00,4,0,0,3,00:01:02
11,324,0,16,3,90.00,3,0,0,3,00:52:05
11,271,0,16,3,37.00,10,8,4,4,01:29:39
11,272,0,1,5,43.00,7,5,4,2,00:38:27
11,273,8,0,3,58.00,1,5,4,3,00:34:31
11,274,3,16,6,55.00,10,8,2,4,00:53:40
11,275,0,10,4,61.00,0,1,0,2,00:05:01
11,276,0,0,5,55.00,4,1,3,3,00:00:45
11,277,0,9,6,84.00,5,1,3,1,01:02:44
11,278,0,5,4,42.00,8,8,2,2,00:33:28
11,279,2,13,6,72.00,9,1,2,4,01:26:37
11,280,0,2,3,63.00,1,0,1,3,01:07:49
11,281,1,1,3,82.00,4,2,2,3,01:03:52
12,271,8,9,2,76.00,3,1,3,2,00:42:18
12,272,0,0,7,79.00,7,9,0,1,00:48:27
12,273,1,0,2,42.00,1,1,3,4,00:59:46
12,274,0,0,2,32.00,1,8,3,0,00:28:17
12,275,0,7,6,69.00,0,3,3,3,01:01:03
12,276,0,0,4,46.00,3,0,4,2,00:54:15
12,277,0,0,3,49.00,5,7,4,1,01:29:34
12,278,0,8,4,65.00,1,5,3,3,00:34:53
12,279,0,15,4,51.00,1,2,2,1,00:03:29
12,280,1,0,5,48.00,3,5,0,0,00:21:47
12,281,0,11,5,76.00,4,4,3,2,01:21:19
12,136,0,11,6,68.00,0,0,2,3,00:35:38
12,137,4,0,1,69.00,3,1,3,1,00:09:11
12,141,0,4,2,65.00,9,2,1,4,00:31:44
12,142,1,3,2,75.00,0,10,1,4,00:53:38
12,143,11,8,2,53.00,3,7,3,3,01:08:53
12,144,0,4,2,85.00,3,9,2,4,01:06:53
12,145,1,0,3,48.00,2,0,1,0,01:21:48
12,146,11,18,4,65.00,0,1,4,3,01:10:49
12,147,4,8,4,70.00,7,0,4,3,01:28:18
12,148,2,12,4,56.00,1,6,4,1,00:17:16
12,149,2,5,3,58.00,1,1,3,2,00:57:53
12,150,1,5,4,72.00,5,0,2,4,00:42:52
12,151,0,3,2,42.00,6,0,1,1,00:12:52
12,152,0,0,3,88.00,6,0,4,1,00:25:49
12,153,0,1,5,43.00,6,2,1,2,00:30:31
13,44,1,16,1,50.00,3,6,1,2,01:12:47
13,45,1,15,6,48.00,0,1,3,4,00:20:35
13,46,9,3,1,86.00,8,8,1,0,00:31:12
13,47,0,7,6,51.00,0,0,0,2,01:06:42
13,48,12,8,6,43.00,1,5,1,3,00:04:15
13,49,11,9,7,77.00,7,7,1,2,00:56:54
13,90,1,1,2,70.00,6,4,3,0,00:41:41
13,91,0,2,4,75.00,9,0,2,1,00:14:13
13,92,0,2,2,65.00,4,1,3,2,00:44:58
13,93,11,14,2,73.00,8,0,2,3,00:57:46
13,94,0,8,4,41.00,3,8,2,2,00:42:24
13,95,2,16,6,74.00,4,1,2,0,00:18:10
13,96,0,6,6,89.00,8,10,1,2,00:51:40
13,97,0,13,5,41.00,5,0,0,1,00:35:27
13,98,0,0,5,52.00,4,5,1,0,00:29:25
13,99,9,0,3,56.00,7,9,1,3,01:06:57
13,100,4,0,6,77.00,2,9,0,3,00:00:38
14,298,0,2,4,88.00,0,8,2,3,00:44:56
14,299,9,2,3,55.00,4,5,3,1,00:11:57
14,300,12,16,5,74.00,4,4,0,4,00:08:20
14,301,0,4,3,83.00,0,8,1,3,01:03:47
14,302,4,2,2,89.00,7,2,3,1,01:27:52
14,136,1,0,7,77.00,0,5,0,1,00:53:08
14,137,0,0,1,36.00,4,8,3,1,00:54:04
14,141,2,16,3,85.00,8,3,0,3,00:53:44
14,142,0,11,4,55.00,3,8,0,1,00:30:55
14,143,1,0,0,40.00,7,2,0,1,00:20:40
14,144,0,0,7,55.00,1,2,1,3,00:35:51
14,145,0,1,6,35.00,8,1,1,2,00:23:18
14,146,0,1,5,52.00,0,8,3,3,01:05:26
14,147,0,7,7,42.00,3,3,1,4,00:33:33
14,148,5,0,3,83.00,1,2,0,0,01:03:58
14,149,1,8,5,64.00,8,1,4,3,00:24:05
14,150,2,3,2,45.00,1,1,1,3,00:55:54
14,151,4,1,4,79.00,5,0,1,4,00:37:23
14,152,4,10,6,54.00,1,10,3,0,00:24:13
14,153,1,2,6,68.00,3,1,2,1,00:45:36
15,44,0,8,4,58.00,1,0,1,4,00:44:58
15,45,1,2,5,36.00,4,3,3,3,01:01:15
15,46,1,0,4,66.00,3,9,1,1,00:58:54
15,47,0,12,2,67.00,1,6,0,4,01:22:22
15,48,0,4,3,57.00,1,0,2,1,01:14:19
15,49,11,5,3,49.00,3,10,0,4,01:11:23
15,136,0,10,6,37.00,1,6,4,2,00:01:44
15,137,0,16,3,62.00,8,4,2,3,00:58:02
15,141,2,2,4,48.00,3,1,1,2,00:11:45
15,142,0,12,2,90.00,1,2,2,2,00:22:32
15,143,0,0,5,78.00,7,5,0,0,00:47:42
15,144,5,6,6,78.00,1,3,0,0,01:07:11
15,145,12,15,5,82.00,7,2,1,4,01:06:27
15,146,1,4,1,66.00,2,8,0,4,00:56:21
15,147,13,14,1,73.00,1,2,1,4,00:03:34
15,148,11,5,6,47.00,10,0,1,1,00:13:26
15,149,2,10,6,63.00,9,4,2,0,00:36:34
15,150,0,14,2,55.00,7,0,2,4,00:56:43
15,151,0,6,5,81.00,0,0,4,2,01:26:21
15,152,0,9,6,66.00,1,4,1,1,01:18:47
15,153,0,0,3,63.00,0,5,2,2,00:55:19
233,188,1,3,2,0.35,4,3,4,4,00:12:31
233,198,3,3,3,0.89,5,3,2,4,00:26:30
233,282,3,10,1,0.38,4,2,3,1,00:10:22
233,364,1,9,2,0.86,3,5,3,2,00:46:40
233,365,1,10,2,0.96,4,2,2,4,00:26:56
233,445,1,6,3,0.44,3,2,4,2,00:20:27
233,447,1,6,2,0.65,4,5,1,4,00:50:00
233,472,1,2,2,0.48,2,3,4,3,00:43:31
233,542,1,4,2,0.54,1,5,3,4,00:32:20
233,591,2,2,3,0.48,3,1,1,2,00:23:56
233,19,2,3,1,0.19,1,5,4,4,00:20:03
233,23,2,6,1,0.06,2,1,4,3,00:34:53
233,25,3,5,3,0.07,1,2,1,4,00:29:52
233,255,1,3,1,0.25,4,1,3,4,00:50:47
233,305,2,10,3,0.20,2,5,1,2,00:45:13
233,314,1,4,2,0.80,4,5,4,2,00:35:01
233,319,1,1,3,0.02,1,5,1,2,00:38:13
233,321,1,5,3,0.49,2,4,3,2,00:39:27
234,146,2,5,1,0.43,2,5,2,2,00:09:28
234,268,1,2,1,0.12,5,5,1,4,00:34:36
234,432,3,2,2,0.69,5,1,3,4,00:40:33
234,460,2,3,2,0.03,2,3,2,4,00:41:24
234,507,3,5,2,0.47,3,1,1,4,00:44:34
234,545,1,6,2,0.68,3,2,2,4,00:10:12
234,589,1,6,3,0.76,2,5,4,1,00:59:06
234,90,2,6,2,0.17,5,4,3,3,00:45:13
234,91,1,7,3,0.20,5,3,1,2,00:36:30
234,93,2,4,1,0.05,3,2,1,4,00:39:45
234,94,1,10,2,0.88,5,1,4,2,00:11:51
234,98,1,1,1,0.47,2,1,1,4,00:39:34
234,411,2,4,3,0.24,5,1,1,1,00:31:57
234,554,3,7,3,0.94,1,2,3,2,00:16:27
235,371,3,7,1,0.27,1,3,3,1,00:23:26
235,373,1,10,2,0.36,2,2,4,3,00:07:09
235,383,1,2,1,0.70,3,4,4,4,00:50:02
235,386,3,4,3,0.90,2,3,1,2,00:10:23
235,390,3,1,3,0.41,1,3,1,1,00:41:11
235,419,2,4,2,0.34,5,2,4,1,00:58:01
235,458,1,8,3,0.50,3,1,2,1,00:46:30
235,103,2,7,2,0.59,2,5,4,2,00:40:34
235,104,2,4,2,0.93,1,2,1,3,00:44:53
235,107,1,6,2,0.81,5,1,3,2,00:41:37
235,125,3,5,1,0.64,4,1,3,4,00:12:09
235,404,2,4,3,0.16,3,4,1,3,00:42:09
235,424,3,3,2,0.10,5,1,2,3,00:09:09
236,27,3,8,2,0.35,3,2,4,1,00:14:42
236,330,1,7,2,0.94,1,4,1,4,00:15:09
236,500,2,1,1,0.93,5,1,1,4,00:42:47
236,557,3,7,1,0.83,4,2,3,2,00:08:50
236,594,1,7,2,0.21,1,3,1,2,00:17:26
236,595,1,10,3,0.38,4,2,3,3,00:24:13
236,222,1,10,1,0.51,2,1,1,1,00:27:52
236,223,2,9,1,0.40,4,5,1,2,00:42:25
236,226,3,1,1,0.08,3,3,2,3,00:34:46
236,396,3,9,2,0.43,2,1,3,3,00:54:07
236,506,2,2,1,0.90,2,4,2,4,00:56:52
237,19,1,9,1,0.90,4,1,1,3,00:25:01
237,23,1,7,2,0.68,1,3,2,4,00:04:22
237,25,2,1,1,0.81,1,4,1,3,00:59:32
237,255,1,8,3,0.19,2,3,1,4,00:02:37
237,305,3,8,2,0.81,2,5,3,1,00:00:23
237,314,3,10,2,0.62,5,2,2,2,00:46:23
237,319,3,7,3,0.16,3,3,3,2,00:38:57
237,321,3,5,2,0.35,4,2,2,1,00:07:24
237,90,2,9,1,0.36,3,3,3,4,00:58:59
237,91,2,1,3,0.40,2,1,1,3,00:21:08
237,93,2,8,3,0.40,2,3,2,1,00:24:25
237,94,2,6,2,0.62,2,2,3,3,00:09:52
237,98,2,5,2,0.94,1,4,2,2,00:04:19
237,411,2,6,3,0.03,5,1,3,3,00:39:27
237,554,1,8,2,0.62,4,2,2,3,00:56:25
238,371,3,4,2,0.91,1,4,3,4,00:47:40
238,373,3,2,2,0.10,3,1,4,2,00:27:07
238,383,1,8,2,0.82,2,3,3,4,00:00:55
238,386,1,9,3,0.76,2,5,3,2,00:24:38
238,390,2,10,2,0.88,1,3,4,4,00:31:17
238,419,1,1,3,0.24,5,4,3,2,00:25:53
238,458,1,3,3,0.68,4,1,2,2,00:04:45
238,222,3,9,3,0.71,3,5,4,3,00:03:20
238,223,3,9,3,0.90,1,1,4,4,00:30:05
238,226,1,1,2,0.68,4,2,2,2,00:13:57
238,396,1,10,2,0.22,2,1,1,4,00:11:03
238,506,1,3,2,0.28,4,1,2,1,00:02:55
239,90,2,5,3,0.28,4,5,3,2,00:39:12
239,91,1,3,2,0.42,3,5,4,1,00:36:23
239,93,3,4,2,0.67,4,4,4,3,00:14:25
239,94,3,1,1,0.03,2,4,1,1,00:45:49
239,98,2,5,1,0.87,2,4,4,3,00:23:16
239,411,1,2,3,0.13,4,5,2,2,00:48:58
239,554,3,9,2,0.87,5,1,2,4,00:45:23
239,222,3,9,2,0.77,5,4,1,1,00:23:09
239,223,3,1,2,0.51,5,4,3,3,00:53:26
239,226,3,1,3,0.68,5,1,4,3,00:55:05
239,396,3,2,3,0.88,5,3,3,4,00:09:39
239,506,3,9,3,0.28,2,2,1,2,00:41:55
240,52,1,4,1,0.75,3,2,2,4,00:46:58
240,53,1,1,2,0.31,2,1,3,2,00:08:49
240,54,3,9,3,0.03,3,4,3,3,00:48:31
240,55,3,6,2,0.21,4,4,1,4,00:40:30
240,100,1,6,1,0.80,1,1,3,2,00:20:38
240,418,3,1,2,0.23,5,4,1,4,00:54:14
240,467,2,6,3,0.39,1,1,1,2,00:51:18
240,479,2,5,1,0.83,2,4,4,2,00:26:14
240,496,3,4,1,0.23,5,3,1,2,00:10:48
240,235,1,3,3,0.90,2,5,3,4,00:22:17
240,238,2,10,2,0.85,2,2,1,1,00:47:23
240,242,1,2,2,0.77,1,3,4,2,00:32:49
240,244,3,8,2,0.85,5,3,2,4,00:33:44
240,246,3,10,3,0.94,2,3,4,4,00:04:22
240,247,2,6,1,0.71,5,3,3,4,00:40:23
240,248,1,4,3,0.54,3,2,3,4,00:54:49
240,251,1,4,3,0.32,3,1,4,3,00:54:16
240,252,2,1,3,0.48,1,5,2,3,00:12:09
240,435,1,8,1,0.11,1,3,4,3,00:08:28
240,443,2,1,1,0.59,5,3,2,2,00:30:09
240,464,3,3,2,0.14,1,3,3,1,00:54:42
240,484,1,10,2,0.25,2,5,4,4,00:41:13
241,6,2,7,2,0.54,5,5,3,1,00:18:09
241,221,2,1,3,0.01,4,1,3,4,00:18:09
241,370,2,5,3,0.27,1,5,4,3,00:51:56
241,377,1,9,3,0.55,1,1,4,3,00:11:23
241,385,1,2,1,0.03,3,1,3,2,00:33:47
241,415,3,2,2,0.46,3,5,1,3,00:54:03
241,416,3,10,2,0.96,4,3,3,4,00:31:31
241,478,1,7,3,0.98,2,3,4,2,00:42:13
241,498,2,8,1,0.35,4,3,2,2,00:12:50
241,512,3,3,3,0.98,4,1,2,4,00:52:47
241,217,3,8,3,0.71,3,2,4,3,00:18:37
241,218,3,8,1,0.00,1,2,1,3,00:41:31
241,219,3,3,2,0.06,4,4,3,4,00:04:26
241,220,3,2,3,0.92,5,5,2,3,00:16:47
241,403,3,2,3,0.79,2,2,3,2,00:33:49
241,423,3,3,2,0.65,3,2,2,4,00:57:03
241,431,3,3,2,0.83,5,3,1,3,00:31:53
241,436,2,10,3,0.40,2,1,4,2,00:56:22
241,451,3,5,1,0.55,3,2,4,3,00:20:10
241,587,2,1,1,0.26,3,5,2,1,00:32:06
242,120,1,9,2,0.61,1,4,3,1,00:09:29
242,186,1,3,3,0.09,3,2,2,2,00:32:24
242,187,1,4,1,0.10,2,1,2,2,00:48:44
242,191,3,5,1,0.66,1,5,2,1,00:59:35
242,192,3,7,1,0.59,5,3,3,3,00:59:04
242,195,3,9,3,0.17,3,1,2,3,00:21:38
242,440,1,6,3,0.58,4,3,4,4,00:27:37
242,475,1,7,1,0.97,2,5,3,2,00:56:31
242,552,1,4,2,0.16,4,4,2,4,00:27:41
242,21,2,2,2,0.98,2,5,3,2,00:15:18
242,138,3,6,2,0.20,4,5,3,3,00:23:09
242,154,1,4,3,0.10,5,4,3,3,00:16:40
242,372,3,6,3,0.68,1,3,1,4,00:02:44
242,375,1,9,3,0.25,2,5,3,3,00:16:57
242,376,2,4,2,0.98,2,2,1,2,00:48:14
242,381,3,7,3,0.63,2,5,4,4,00:26:07
242,388,3,9,3,0.75,1,3,3,3,00:08:26
242,508,1,2,3,0.71,5,4,3,2,00:53:14
242,570,1,4,2,0.74,5,4,3,3,00:48:57
242,588,3,6,3,0.62,2,4,1,4,00:12:37
242,596,2,6,3,0.75,3,1,2,2,00:44:08
243,50,2,10,2,0.66,3,1,3,2,00:59:44
243,139,1,7,3,0.17,1,3,3,1,00:34:44
243,141,2,7,3,0.00,1,3,1,4,00:05:21
243,148,1,9,2,0.77,3,1,1,3,00:59:24
243,149,1,4,3,0.44,5,1,3,3,00:15:59
243,150,2,5,3,0.79,4,2,1,4,00:05:04
243,420,2,5,3,0.88,2,2,4,3,00:10:19
243,433,3,5,2,0.67,5,5,4,1,00:04:25
243,466,2,8,3,0.80,3,4,2,2,00:18:13
243,470,2,6,3,0.61,3,3,2,4,00:46:07
